,author,word_count,sentence_count,type_token_ratio,vocab_size,stopword_ratio,hapax_legomena_ratio,hapax_dislegomena_ratio,average_num_syllables,std_num_syllables,average_sent_len,std_sent_len,average_syllables_vocabulary,average_word_len,std_word_len,flesch_reading_ease,dale_chall_reading_ease,gunning_fog_index,noun_count,verb_count,adj_count,adv_count,pron_count,det_count,adp_count,intj_count,num_count,part_count,propn_count,sym_count,x_count,period_count,exclam_count,quest_count,simple_count,compound_count,complex_count,compound_complex_count
479,2639424,1000,72,0.44,440,0.521,0.31,0.054,1.246,0.5152513949520175,57.763888888888886,32.08473722277184,1.4295454545454545,3.987,2.105428934920388,87.32617777777779,20.115388888888887,6.675555555555556,151,132,59,57,159,111,98,4,5,41,66,0,0,124,2,6,31,8,19,14
480,2822042,1000,3284,0.359,359,0.536,0.222,0.053,1.224,0.49580641383507734,65.52222898903776,53.033535047282946,1.4317548746518105,3.958,1.86285694566169,102.97552570036541,19.44160353227771,0.9618026796589526,139,187,31,28,242,64,123,4,3,26,64,0,0,2888,205,230,1871,370,705,338
481,2822042,1000,1883,0.41,410,0.51,0.263,0.06,1.246,0.5652291570681752,52.74190122145512,41.28977789831274,1.446341463414634,4.101,2.0776907854635156,100.88436654275094,19.452840945300053,1.732426978226235,175,156,60,26,169,99,128,7,11,30,47,0,0,1661,98,166,1247,186,316,134
482,2822042,1000,1020,0.469,469,0.519,0.335,0.056,1.273,0.5678653009297188,66.30588235294118,62.34103363918379,1.4776119402985075,3.957,2.038909267230889,98.14410196078433,19.475127450980395,1.7921568627450981,174,125,77,53,168,78,99,12,22,33,42,0,0,966,42,58,481,224,155,160
483,2822042,1000,873,0.372,372,0.555,0.237,0.056,1.254,0.5267675008957936,48.422680412371136,37.73214560635766,1.4731182795698925,4.026,1.9425045688491958,99.58394249713633,19.483315578465064,1.6181901489117985,165,182,35,37,227,58,147,1,8,28,27,0,0,750,57,76,598,68,149,58
484,2822042,1000,543,0.403,403,0.518,0.245,0.07,1.276,0.581226289838992,61.53591160220994,50.83398483518905,1.498759305210918,4.071,1.8846641610642465,97.01615506445675,19.51784438305709,2.656648250460405,143,184,74,60,229,60,110,6,2,23,11,0,0,458,43,42,324,50,129,40
485,2822042,1000,468,0.425,425,0.495,0.289,0.057,1.274,0.5611808977504491,68.05128205128206,53.72593417177452,1.5035294117647058,4.239,1.9626204421639961,96.8857965811966,19.532482905982906,2.2147008547008546,209,140,70,32,139,99,131,1,27,20,34,0,0,412,42,18,277,56,89,46
486,2822042,1000,520,0.413,413,0.518,0.257,0.071,1.274,0.5611808977504491,56.175,47.90015808147995,1.4818401937046004,4.094,1.934208882204815,97.10267692307694,19.521884615384614,2.289230769230769,156,196,47,52,188,78,121,7,4,43,34,0,0,423,53,55,327,51,95,47
487,2822042,1000,486,0.423,423,0.532,0.289,0.063,1.246,0.5248656971073647,60.68930041152263,44.02833179607358,1.446808510638298,4.039,1.9368735116160787,99.33492263374487,19.528557613168726,1.8630452674897122,149,171,59,41,210,60,134,8,5,28,40,0,0,464,10,25,279,60,101,46
488,2822042,1000,526,0.393,393,0.531,0.248,0.062,1.305,0.598310120255374,51.81939163498099,36.096771134298244,1.5241730279898218,4.176,1.9070983194371496,94.5023422053232,19.52079657794677,2.5204562737642586,156,174,57,35,187,72,118,4,5,28,40,0,0,445,39,42,339,71,78,38
489,2822042,1000,373,0.38,380,0.505,0.236,0.056,1.29,0.5530822723609934,73.78820375335121,55.62793548832339,1.4710526315789474,4.212,1.9284854160713791,94.97982037533514,19.559475871313673,2.392386058981234,158,181,44,60,197,57,121,7,8,27,57,0,0,355,14,30,184,80,50,59
490,2822042,1000,477,0.397,397,0.522,0.264,0.056,1.317,0.6152324763859593,50.80503144654088,44.71758263711007,1.5818639798488665,4.184,2.0731965656926987,93.28891740041931,19.53048322851153,2.7985744234800842,148,198,45,53,237,64,127,4,1,21,26,0,0,388,47,42,314,34,95,34
491,2822042,1000,470,0.404,404,0.534,0.263,0.067,1.251,0.5403693181519469,50.06382978723404,39.730102342446095,1.4702970297029703,3.967,1.8941781859159923,98.84082553191492,19.53203191489362,2.331063829787234,154,175,55,37,212,71,143,9,3,27,33,0,0,410,23,39,317,35,83,35
492,2822042,1000,371,0.449,449,0.46,0.304,0.075,1.297,0.590585302898743,51.091644204851754,45.38730851071096,1.44543429844098,4.235,1.9203580395332533,94.37295094339625,19.56019272237197,3.2781671159029653,186,180,76,47,184,67,127,1,13,22,47,0,0,329,21,30,256,45,46,24
493,2822042,1000,284,0.366,366,0.525,0.22,0.064,1.291,0.5850803363641611,54.91549295774648,46.64648182886372,1.505464480874317,4.256,2.087693464089017,94.04245633802819,19.601147887323947,2.9684507042253525,165,173,33,47,207,72,145,1,3,26,58,0,0,246,7,31,175,28,55,26
494,2822042,1000,364,0.37,370,0.553,0.225,0.065,1.234,0.5071922712344895,40.84065934065934,29.302831420113648,1.4243243243243244,4.014,1.9580102144779532,99.65013846153848,19.562763736263737,1.978901098901099,141,193,35,41,236,55,118,3,4,28,44,0,0,306,24,37,255,28,64,17
495,2822042,1000,292,0.4,400,0.526,0.255,0.065,1.287,0.5801991037566328,53.726027397260275,38.27916929645478,1.5175,4.113,1.9955528056155267,94.47877260273974,19.59636301369863,2.9298630136986303,168,158,61,54,209,56,134,4,10,28,32,0,0,267,10,14,199,32,50,11
496,2822042,1000,265,0.421,421,0.499,0.284,0.061,1.241,0.5166420424239591,58.29433962264151,58.17958669140551,1.4251781472684086,4.0,1.833030277982336,98.01621132075472,19.613669811320754,2.589433962264151,171,181,72,30,206,81,112,12,11,31,21,0,0,241,7,25,157,42,36,30
497,2822042,1000,206,0.414,414,0.502,0.261,0.076,1.262,0.554396969688688,77.7378640776699,67.43432060485102,1.4782608695652173,4.148,1.9703035299161396,95.1426155339806,19.667276699029124,3.7017475728155333,183,173,73,32,197,66,126,11,9,22,26,0,0,207,0,10,102,42,29,33
498,2822042,1000,293,0.36,360,0.56,0.218,0.054,1.276,0.5530135622206747,49.29692832764505,35.38299312055051,1.511111111111111,4.05,1.924967532193725,95.42123617747443,19.59578327645051,2.765187713310581,136,178,35,50,203,91,109,4,3,33,46,0,0,245,13,35,183,22,61,27
499,2822042,1000,316,0.361,361,0.566,0.218,0.058,1.261,0.553966605491703,45.607594936708864,32.93680858915228,1.4709141274238227,4.0,1.964179217892298,96.94237468354432,19.583462025316457,2.425822784810127,137,192,26,51,231,56,109,8,3,38,41,0,0,266,18,32,207,32,57,20
500,2822042,1000,320,0.391,391,0.526,0.247,0.058,1.256,0.5238931188706337,44.08125,31.409487395331684,1.4092071611253196,4.162,1.9808472934580292,97.40552500000001,19.5815,2.29,135,187,43,48,193,77,114,9,3,28,64,0,0,268,19,36,205,34,59,22
501,2822042,1000,258,0.369,369,0.521,0.229,0.06,1.281,0.5692442358074432,55.333333333333336,40.59706204922252,1.4850948509485096,4.147,2.0202452821377905,94.52829147286825,19.618748062015506,3.190387596899225,139,184,33,47,183,73,135,5,4,39,67,0,0,233,17,11,164,23,51,20
502,2822042,1000,300,0.419,419,0.49,0.267,0.059,1.298,0.559639169465469,48.24333333333333,40.84324655177265,1.4749403341288783,4.271,1.9394738977361876,93.64086666666668,19.591833333333334,2.7733333333333334,174,172,59,40,203,69,109,3,9,25,41,0,0,246,25,29,201,28,52,19
503,2822042,1000,256,0.429,429,0.51,0.29,0.062,1.328,0.6020099666949045,52.828125,32.825083152741215,1.5501165501165501,4.339,1.990999497739766,90.52135625000001,19.62025,3.3625000000000003,167,175,47,42,153,83,137,2,14,42,55,0,0,247,7,21,155,33,51,17
504,2822042,1000,257,0.393,393,0.51,0.244,0.061,1.304,0.582738363247178,51.284046692607006,35.86063949982405,1.4961832061068703,4.165,1.9559588441478006,92.56718365758755,19.619496108949416,3.5164202334630357,155,167,59,51,199,67,120,8,5,28,57,0,0,222,20,15,152,36,47,22
505,2822042,1000,163,0.415,415,0.498,0.275,0.061,1.278,0.5663179319075108,77.5398773006135,57.31285848066042,1.510843373493976,4.247,1.976358014125983,92.48920613496935,19.730794478527606,3.77398773006135,204,141,70,35,142,95,133,0,27,20,37,0,0,141,18,3,79,34,27,23
506,2822042,1000,257,0.386,386,0.535,0.248,0.062,1.283,0.548553552536122,43.704280155642024,33.204912983950244,1.5,4.072,1.9242702512900831,94.34378365758757,19.619496108949416,2.836420233463035,142,194,37,43,247,54,119,5,0,22,50,0,0,204,26,26,166,27,50,14
507,2822042,1000,171,0.402,402,0.516,0.262,0.063,1.288,0.5701368256830986,52.853801169590646,41.78371944546475,1.4800995024875623,4.098,1.9074579942950252,91.93452748538013,19.716558479532168,3.6591812865497078,165,165,53,38,192,64,118,1,12,42,42,0,0,133,29,10,105,17,33,16
508,2822042,1000,143,0.437,437,0.528,0.3,0.051,1.28,0.5688585061331156,61.84615384615385,38.43390615784139,1.4965675057208239,4.105,1.9859443597442503,91.4490979020979,19.773353146853147,4.557202797202797,149,154,72,45,172,88,99,3,10,44,42,0,0,126,4,12,74,16,28,25
509,2822042,1000,109,0.422,422,0.51,0.273,0.069,1.348,0.6624922641057781,82.29357798165138,72.6084513432431,1.5545023696682465,4.317,2.0367893852826313,83.48227339449541,19.88154587155963,5.789724770642202,174,183,49,38,187,87,131,2,4,19,41,0,0,107,3,11,52,18,18,21
510,2822042,1000,118,0.496,496,0.469,0.371,0.062,1.371,0.6733193892945606,73.86440677966101,40.096264514763966,1.6008064516129032,4.422,2.119414069973114,82.24670508474578,19.84683898305085,6.189830508474578,200,152,60,36,126,104,117,0,18,24,69,0,1,124,0,6,60,22,19,17
511,2822042,1000,131,0.433,433,0.53,0.292,0.066,1.257,0.5166730107137395,57.541984732824424,43.72140453349419,1.3972286374133949,3.914,1.9006851396272872,92.74470839694659,19.805125954198473,4.053435114503817,162,143,71,67,206,59,111,8,6,32,25,0,0,89,23,22,65,31,23,12
512,2822042,1000,155,0.387,387,0.544,0.238,0.067,1.271,0.5454896882618405,47.16774193548387,32.48877113311389,1.4599483204134367,4.057,1.9276283355460408,92.76001290322584,19.746499999999997,3.860645161290323,122,192,31,49,203,67,108,9,8,48,55,0,0,134,7,17,86,17,39,13
513,2822042,1000,88,0.405,405,0.561,0.266,0.061,1.263,0.5289905481197182,69.0,28.756027036242173,1.471604938271605,3.916,2.0651740846717983,88.45110909090911,19.990136363636367,6.025454545454545,153,142,57,91,195,92,121,2,1,19,4,0,0,96,0,4,36,22,13,17
514,2822042,1000,87,0.386,386,0.532,0.241,0.064,1.214,0.48187550259377165,66.50574712643679,33.997252614900255,1.4300518134715026,3.775,2.0303632679892534,92.46393333333336,19.996614942528737,5.637701149425287,154,155,74,85,192,80,100,27,3,8,16,0,0,110,2,0,38,28,7,14
515,2822042,1000,124,0.376,376,0.549,0.235,0.052,1.233,0.5183734175283297,48.92741935483871,43.601970469511365,1.4388297872340425,3.98,1.8497567407634983,94.33771612903226,19.826500000000003,4.265806451612903,136,189,34,48,203,92,121,6,9,28,43,0,0,109,7,13,92,8,10,14
516,2822042,1000,77,0.43,430,0.478,0.283,0.071,1.349,0.6125348969650627,85.3896103896104,58.38567602403238,1.5604651162790697,4.344,2.0346164257667834,79.52778181818184,20.070655844155844,7.194805194805196,165,172,55,58,175,57,120,7,4,23,71,0,0,75,2,3,32,17,13,15
517,2822042,1000,93,0.379,379,0.492,0.235,0.069,1.231,0.5211899845545768,52.505376344086024,47.36103013444703,1.4221635883905013,3.765,1.8595093438861767,91.77842150537636,19.959833333333336,5.741075268817204,160,153,78,88,201,51,87,52,8,19,19,0,0,51,32,14,54,25,9,5
518,2822042,1000,85,0.385,385,0.549,0.237,0.062,1.276,0.6323163765078366,58.55294117647059,66.11567508049419,1.4597402597402598,3.937,2.31193230869764,86.94422352941179,20.010029411764705,6.385882352941177,167,149,60,53,235,56,123,13,3,17,21,0,0,72,2,14,48,15,13,9
519,2822042,1000,62,0.429,429,0.506,0.288,0.064,1.26,0.5332916650389353,79.95161290322581,50.215158815022164,1.4848484848484849,4.051,1.9658074676834452,83.86803225806453,20.2265,7.771612903225807,207,145,43,40,156,71,134,1,11,27,54,0,0,57,5,1,22,19,8,13
520,2872565,1000,120,0.438,438,0.496,0.294,0.068,1.469,0.9027951041072386,92.08333333333333,61.96646718633842,1.8082191780821917,4.47,2.5955924179269747,74.09926666666667,19.83983333333333,7.413333333333333,166,106,77,69,83,122,133,6,8,22,82,0,0,109,82,3,34,26,23,37
521,2872565,1000,94,0.378,378,0.576,0.233,0.06,1.376,0.7366301650081946,88.6063829787234,64.55497707877032,1.708994708994709,4.209,2.382712529870106,79.6275276595745,19.954159574468086,7.37531914893617,136,134,70,81,143,85,118,1,4,48,22,2,0,94,11,4,23,17,18,36
522,2872565,1000,111,0.451,451,0.519,0.312,0.059,1.332,0.6616464312606847,70.0,49.25444142409901,1.5698447893569845,4.229,2.1518733698803003,85.00365585585585,19.87334684684685,6.443603603603603,184,127,65,70,106,106,105,9,6,37,51,0,0,66,217,17,40,27,13,31
523,2872565,1000,108,0.457,457,0.508,0.313,0.074,1.336,0.6504644494513131,70.52777777777777,62.39442317394942,1.6061269146608315,4.133,2.2714116755885536,84.41125185185186,19.88575925925926,6.543703703703705,175,141,61,73,126,93,108,10,6,33,50,0,0,160,84,9,43,20,19,26
524,2872565,1000,94,0.382,382,0.582,0.242,0.063,1.293,0.6124957142707204,75.26595744680851,46.42682999335871,1.5523560209424083,3.9,2.0253394777172544,86.6493276595745,19.954159574468086,6.215319148936171,130,149,49,66,179,87,100,5,3,54,25,0,0,100,25,27,18,25,15,36
525,2872565,1000,80,0.449,449,0.532,0.3,0.075,1.358,0.6825217945238086,91.425,58.40671515331092,1.6258351893095768,4.237,2.2536261890562064,79.26070000000001,20.0465,7.5200000000000005,169,120,80,78,134,105,115,6,4,27,40,0,0,91,68,3,21,21,15,23
526,2872565,1000,106,0.444,444,0.519,0.294,0.081,1.4,0.7211102550927979,63.971698113207545,42.132418734712665,1.6756756756756757,4.212,2.271355542401938,78.81952830188682,19.89442452830189,6.933584905660378,172,111,78,65,108,109,127,2,9,38,60,1,0,73,69,15,47,27,13,19
527,2872565,1000,73,0.49,490,0.506,0.351,0.073,1.383,0.7268500533122358,88.36986301369863,54.40852744639708,1.653061224489796,4.322,2.2423906885286518,75.92909041095892,20.10595205479452,8.639452054794521,172,110,83,84,99,108,122,5,3,33,66,0,0,50,57,10,23,21,12,17
528,2872565,1000,85,0.455,455,0.508,0.317,0.063,1.397,0.7611773774883225,76.94117647058823,53.553349528061645,1.7054945054945054,4.37,2.434974332513589,76.70762352941178,20.010029411764705,8.025882352941178,183,132,90,62,98,129,138,2,11,28,30,1,0,71,38,9,28,22,14,21
529,2872565,1000,60,0.428,428,0.531,0.273,0.072,1.304,0.6881743965013519,98.98333333333333,70.00749761434285,1.5677570093457944,4.086,2.271256040168083,79.59993333333335,20.253166666666665,8.986666666666668,149,135,76,58,117,120,128,5,8,32,52,2,1,103,16,5,14,17,7,22
530,2872565,1000,75,0.42,420,0.511,0.261,0.065,1.355,0.651901066113563,82.6,43.57491633191432,1.6142857142857143,4.195,2.137983863362865,78.66866666666668,20.087833333333336,7.9333333333333345,139,113,84,78,113,101,129,5,13,32,75,0,0,69,36,1,19,21,12,23
531,2872565,1000,92,0.403,403,0.559,0.264,0.056,1.313,0.594164118741615,62.25,40.81336764175274,1.5732009925558312,3.989,2.15751685972555,84.72259130434783,19.96563043478261,6.427826086956522,143,133,53,80,142,95,113,2,8,42,39,0,0,65,54,20,36,18,17,21
532,2872565,1000,72,0.446,446,0.553,0.309,0.054,1.367,0.6857922425924632,82.375,47.48755319379315,1.641255605381166,4.192,2.2251148284976217,77.08957777777779,20.115388888888887,8.435555555555556,139,132,78,92,122,103,116,4,3,32,47,0,0,44,63,4,16,20,14,22
533,2872565,1000,62,0.461,461,0.498,0.327,0.067,1.407,0.7411821638436802,94.75806451612904,57.99935636013029,1.6702819956616053,4.252,2.2240719412824754,71.43183225806453,20.2265,9.851612903225806,186,98,83,87,76,125,136,1,3,28,65,1,0,41,24,0,17,21,8,16
534,2872565,1000,62,0.48,480,0.508,0.339,0.075,1.407,0.7234300242594305,93.43548387096774,53.65860450728378,1.675,4.331,2.3245298449363907,71.43183225806453,20.2265,9.931612903225806,172,96,89,98,85,112,120,6,3,26,65,1,1,70,27,3,16,17,9,20
535,2872565,1000,73,0.405,405,0.564,0.271,0.051,1.328,0.6696387085585779,74.0,45.80811676596011,1.548148148148148,4.021,2.1186219577829357,80.58209041095891,20.10595205479452,7.7194520547945205,128,141,50,59,165,79,124,3,5,51,54,0,0,56,35,56,23,13,17,20
536,2872565,1000,14,0.42,420,0.541,0.291,0.05,1.393,0.7890190111778043,425.85714285714283,334.8856643143527,1.7380952380952381,4.469,3.065132786683148,16.487200000000016,22.96935714285714,31.891428571428573,158,125,78,106,149,82,106,4,1,43,19,2,0,56,6,13,2,0,1,11
537,2872565,1000,68,0.474,474,0.519,0.345,0.063,1.386,0.7176377916470119,82.27941176470588,59.38999856091717,1.6687763713080168,4.302,2.344098120813205,74.65292941176472,20.155911764705884,9.28235294117647,160,124,70,80,119,104,132,7,4,26,51,2,0,80,43,12,21,17,10,20
538,2872565,1000,65,0.462,462,0.509,0.325,0.059,1.381,0.6898108436375874,86.70769230769231,59.21349198566231,1.645021645021645,4.31,2.313417385600791,74.3870153846154,20.18957692307692,8.993846153846155,175,116,92,83,99,116,130,1,8,28,48,1,1,92,74,39,21,15,10,19
539,2872565,1000,70,0.449,449,0.505,0.294,0.082,1.365,0.6984089060142346,79.38571428571429,54.06538180947288,1.6169265033407572,4.273,2.2913906257991017,76.85600000000002,20.13507142857143,8.594285714285716,165,109,100,88,103,98,99,3,7,37,64,0,0,58,51,7,20,16,14,20
540,2872565,1000,80,0.448,448,0.497,0.303,0.066,1.401,0.7390527721347103,69.925,36.39119914210028,1.65625,4.309,2.3011994698417606,75.62290000000002,20.0465,8.280000000000001,196,104,104,63,87,124,149,2,7,20,38,0,0,54,37,4,26,27,11,16
541,2872565,1000,56,0.471,471,0.487,0.321,0.069,1.421,0.7387550338237974,99.51785714285714,62.61332328307627,1.6794055201698515,4.492,2.3177437304413098,68.49340000000001,20.312214285714283,10.622857142857143,179,110,114,90,81,110,126,1,7,23,46,0,0,52,22,1,15,22,7,12
542,2872565,1000,63,0.414,414,0.541,0.271,0.054,1.339,0.6165054744282487,81.03174603174604,37.189334643645985,1.5966183574879227,4.156,2.215324806884986,77.4444888888889,20.21380158730159,8.50920634920635,177,106,72,83,110,115,129,4,4,36,32,0,0,55,24,0,23,14,10,16
543,2872565,1000,70,0.455,455,0.5,0.317,0.063,1.377,0.6891088448133574,74.3,44.212263974086255,1.6021978021978023,4.235,2.1628164508344208,75.84080000000002,20.13507142857143,8.354285714285714,180,115,81,69,95,130,136,3,7,24,51,0,0,60,33,3,25,18,16,11
544,2872565,1000,66,0.445,445,0.5,0.313,0.051,1.365,0.7292290449508987,76.37878787878788,58.333618653375424,1.597752808988764,4.225,2.5184072347418316,75.97721212121215,20.178015151515154,9.30060606060606,176,101,70,79,130,103,113,12,13,26,70,0,0,78,45,5,26,16,10,14
545,2872565,1000,62,0.456,456,0.495,0.31,0.066,1.333,0.6573515041437115,81.11290322580645,46.62413359523975,1.5635964912280702,4.222,2.3066677263966735,77.69223225806454,20.2265,8.811612903225805,152,152,61,87,132,73,118,13,6,43,66,1,0,57,26,6,17,17,8,20
546,2872565,1000,72,0.441,441,0.519,0.279,0.071,1.331,0.6320118669771952,67.51388888888889,36.06051744234789,1.560090702947846,4.097,2.074991807212742,80.13517777777778,20.115388888888887,7.955555555555556,137,133,77,88,142,75,107,16,6,39,70,1,0,49,37,8,30,14,8,20
547,2872565,1000,48,0.487,487,0.497,0.337,0.084,1.483,0.8304884105151619,106.97916666666667,64.1980949819039,1.7679671457905544,4.455,2.5262571128054248,60.22736666666667,20.459833333333336,12.373333333333335,182,112,82,88,106,114,123,7,5,26,49,1,3,62,19,8,13,10,5,20
548,2872565,1000,53,0.469,469,0.483,0.334,0.065,1.443,0.756803144813762,97.67924528301887,50.876014137555444,1.7270788912579957,4.47,2.357774374277573,65.6062566037736,20.362349056603776,11.707169811320757,208,91,106,68,79,117,135,4,6,17,52,1,0,44,16,0,15,16,9,13
549,2872565,1000,58,0.438,438,0.544,0.297,0.067,1.352,0.6649030004444257,82.60344827586206,47.27904677519908,1.6187214611872147,4.244,2.259748658590154,74.95580000000001,20.281672413793103,9.776551724137931,153,108,85,90,100,114,118,1,5,34,60,0,1,51,25,0,14,20,5,19
550,2872565,1000,54,0.443,443,0.538,0.288,0.076,1.342,0.6426787689040303,83.33333333333333,68.08681821626573,1.5981941309255079,4.121,2.0953183529001027,74.50550370370371,20.345018518518522,9.767407407407408,160,120,66,81,133,97,127,4,5,35,47,1,0,60,17,7,15,19,5,15
551,2872565,1000,52,0.41,410,0.522,0.263,0.067,1.386,0.7259504115296032,90.0576923076923,36.31772901529503,1.6658536585365853,4.344,2.2885943284033545,70.06016923076925,20.380346153846155,11.052307692307693,175,110,88,81,96,121,116,2,4,34,31,0,0,39,20,0,7,22,4,19
552,2872565,1000,62,0.434,434,0.516,0.291,0.067,1.396,0.7288237098228899,74.7258064516129,45.4508487996396,1.6797235023041475,4.322,2.369876790046267,72.36243225806453,20.2265,9.971612903225807,187,112,71,78,107,106,133,3,4,30,59,0,0,40,54,3,22,17,5,18
553,2872565,1000,53,0.426,426,0.566,0.276,0.081,1.307,0.6186687320367823,83.26415094339623,53.36529539486304,1.551643192488263,4.112,2.1655151811982294,77.11185660377362,20.362349056603776,9.467169811320757,149,137,58,88,128,107,125,4,6,44,28,2,1,49,19,13,16,8,13,16
554,2872565,1000,46,0.436,436,0.568,0.304,0.06,1.333,0.6753599040511659,96.32608695652173,54.50769963473692,1.584862385321101,4.157,2.2659106337188146,71.99798260869568,20.504760869565217,11.295652173913044,161,111,81,86,131,114,112,0,10,46,27,2,0,61,22,3,12,17,4,13
555,2872565,1000,45,0.462,462,0.492,0.316,0.07,1.464,0.752797449517465,104.24444444444444,62.11858034993522,1.722943722943723,4.452,2.4346860167175564,60.42504444444448,20.52872222222222,12.848888888888888,210,118,80,82,99,101,116,2,2,38,42,1,1,65,11,2,9,19,6,11
556,2872565,1000,42,0.413,413,0.555,0.254,0.071,1.368,0.7338773739528969,106.88095238095238,63.60301070327993,1.6731234866828086,4.325,2.3506116225357183,66.93553333333335,20.60745238095238,12.083809523809524,144,135,76,106,139,85,107,1,2,44,16,3,3,53,7,0,11,4,4,23
557,2872565,1000,48,0.38,380,0.552,0.226,0.066,1.348,0.6803646081330217,88.77083333333333,47.43734445882859,1.6657894736842105,4.09,2.197703346678072,71.64836666666666,20.459833333333336,11.093333333333334,136,126,77,95,119,94,100,2,12,57,29,0,0,56,2,1,9,10,10,19
558,2872565,1000,51,0.479,479,0.487,0.327,0.074,1.408,0.7345311429748912,89.98039215686275,58.04038154631904,1.674321503131524,4.455,2.441306002941868,67.8162392156863,20.399049019607844,10.883137254901962,177,136,93,90,103,106,115,2,3,20,45,2,1,66,17,7,15,19,5,12
559,2872565,1000,48,0.397,397,0.549,0.252,0.059,1.285,0.6401367041499807,85.20833333333333,57.71660590525246,1.5340050377833754,3.988,2.048867003980493,76.97816666666668,20.459833333333336,10.613333333333333,154,110,79,104,152,82,120,6,6,46,15,0,0,56,9,3,15,9,7,17
560,2922061,1000,157,0.46,460,0.501,0.324,0.067,1.565,0.9283183721116371,93.12101910828025,59.68423815641561,1.923913043478261,4.683,2.6612987430951827,67.97103184713379,19.742423566878983,7.867770700636943,148,101,71,45,92,113,132,1,2,40,134,0,0,221,0,11,53,19,50,35
561,2922061,1000,142,0.466,466,0.498,0.326,0.061,1.495,0.8532145099563181,76.96478873239437,48.44692347269794,1.8476394849785407,4.579,2.544751264858709,73.21011267605635,19.77579577464789,7.816901408450704,181,120,76,56,101,102,120,0,3,36,86,0,0,153,0,7,54,22,42,24
562,2922061,1000,134,0.462,462,0.499,0.315,0.07,1.494,0.8245992966283684,81.47014925373135,51.269072213658845,1.7597402597402598,4.56,2.6291443475016734,72.86797313432838,19.796649253731346,7.025074626865673,209,125,62,44,122,122,135,2,7,33,51,0,1,129,3,9,60,26,25,23
563,2922061,1000,145,0.488,488,0.52,0.355,0.071,1.449,0.7398641767243499,72.48965517241379,50.62589186836416,1.7254098360655739,4.426,2.3061925331593627,77.24960000000002,19.76856896551724,6.838620689655173,166,132,72,47,109,125,128,0,1,41,81,0,0,135,1,22,58,26,48,13
564,2922061,1000,135,0.501,501,0.499,0.375,0.051,1.461,0.7889733835814742,64.6962962962963,42.497978004026585,1.7425149700598803,4.601,2.3932820560895034,75.7158814814815,19.79390740740741,7.442962962962963,181,135,69,59,109,100,118,0,7,26,74,0,0,135,0,7,66,17,31,21
565,2922061,1000,105,0.507,507,0.511,0.384,0.055,1.545,0.9539260977664884,86.88571428571429,60.75796076168429,1.9092702169625246,4.626,2.7272924302318593,66.46133333333336,19.898880952380956,9.56952380952381,195,130,83,46,137,110,114,3,3,35,43,1,0,115,0,2,39,13,32,21
566,2922061,1000,107,0.488,488,0.491,0.348,0.064,1.596,0.952252067469533,82.09345794392523,56.43895597540786,1.8709016393442623,4.746,2.5010965595114474,62.327418691588775,19.890051401869158,10.018317757009346,186,113,91,45,73,125,152,1,3,25,97,0,3,131,2,7,42,22,24,19
567,2922061,1000,103,0.476,476,0.521,0.341,0.064,1.453,0.7986181816112127,83.69902912621359,49.72015569718732,1.7478991596638656,4.413,2.377484174500432,74.05683106796118,19.90805339805825,7.963495145631068,200,114,83,47,111,120,128,4,7,31,48,0,0,133,0,11,39,18,26,20
568,2922061,1000,95,0.522,522,0.447,0.405,0.057,1.742,1.2055853350136605,93.84210526315789,49.17537162559359,2.0057471264367814,5.047,2.864051500933599,48.77758947368423,19.948605263157894,11.130526315789474,244,93,127,38,42,135,138,2,4,24,61,0,2,106,0,0,48,20,16,11
569,2922061,1000,80,0.505,505,0.472,0.381,0.065,1.648,0.9940301806283349,103.725,55.647096734690486,1.9841584158415841,4.907,2.7850226210930495,54.72670000000002,20.0465,12.04,211,100,105,49,52,130,139,1,6,27,76,0,0,121,0,5,24,18,25,13
570,2922061,1000,86,0.499,499,0.468,0.371,0.053,1.505,0.8366450860430604,89.04651162790698,63.980721474436336,1.7935871743486973,4.628,2.4689301326688047,67.70967441860469,20.003244186046516,9.251162790697675,219,127,77,37,92,113,121,0,3,39,78,0,0,80,1,11,38,7,23,18
571,2922061,1000,60,0.451,451,0.52,0.313,0.071,1.49,0.8389874850079707,120.55,72.26742581089584,1.8669623059866962,4.472,2.529271831970617,63.86433333333336,20.253166666666665,11.306666666666668,217,124,59,40,102,133,115,0,4,53,39,1,0,62,0,6,15,8,13,24
572,2922061,1000,88,0.423,423,0.512,0.284,0.049,1.474,0.854004683827905,80.18181818181819,50.59813719499272,1.8108747044917257,4.492,2.5518495253443136,70.60050909090911,19.990136363636367,9.385454545454545,196,114,57,55,127,125,105,5,5,31,58,0,0,93,0,2,29,7,33,19
573,2922061,1000,76,0.565,565,0.39,0.422,0.078,1.659,0.9543159854052535,100.14473684210526,171.6594474340163,1.9150442477876106,5.109,2.687586091644322,53.128336842105284,20.07913157894737,11.983157894736843,257,123,59,51,57,100,90,0,1,42,118,0,1,74,0,1,29,11,19,17
574,2922061,1000,66,0.511,511,0.467,0.38,0.068,1.608,0.9435761760451564,106.03030303030303,59.689085773818256,1.939334637964775,4.889,2.786517360433988,55.41941212121213,20.178015151515154,12.020606060606061,199,112,92,42,77,138,133,1,2,35,98,2,0,65,0,5,24,11,17,14
